corpus,sample,dataset,token,before,word,after
PENN,capel-e3-p2,ness,business,ut yt hee would leave the ,business, in such order as there wo
PENN,spencer-1680-e3-h,ness,business,acter for transacting any ,business," , but only such as the Ca"
PENN,aungier-e3-p2,ness,business, of my Lady Shrewsburye's ,businesse," , w=ch= is still dependi"
PENN,capel-e3-p2,ness,business,coming over had put their ,businesse," so much back , as I fear"
PENN,charles-1650-e3-p1,ness,business,"5 and the truth is , this ",businesse, of my Lord Balcarres is 
PENN,charles-1650-e3-p1,ness,business,re in the conducting that ,businesse," , there creditt and auth"
PENN,charles-1670-e3-h,ness,business,Principall movers in this ,businesse," , if you should think it"
PENN,charles-1670-e3-p2,ness,business,omittee appointed in that ,businesse," , CHARLES-1670-E3-P2,23,"
PENN,memo-e3-p1,ness,carelessness,". MEMO-E3-P1,276.19 The ",carelessness," of y=e= Custom=rs= , & "
PENN,aungier-e3-p2,ness,earnestness,g with greate zeale and ,earnestnesse, that we should be told 
PENN,aungier-e3-p2,ness,foulness, & discovered to him the ,foulenesse," of his past life , w=ch="
PENN,drummond-e3-p1,ness,goodness,ank your Majesty for your ,goodness, to me and mine . DRUMMOND
PENN,somers-e3-h,ness,goodness,$your {TEXT:you} Ma=ties= ,goodness," and generosity to mee , a"
PENN,drummond-e3-p1,ness,greatness,avour by zeal to show the ,greatness, of that most humble affe
PENN,osborne-e3-h,ness,happiness, will continue to mee ye ,happinesse, of being esteemed My Lor
PENN,capel-e3-p2,ness,highness,manded him to waite on yr ,Highness, and acquaint you with ye 
PENN,capel-e3-p2,ness,highness,         May it please yr ,Higness, Sir Cyrill Wyche goeing ov
PENN,dell-e3-p1,ness,highness,their white staves to his ,Highness," , which were immediately "
PENN,spencer-1680-e3-h,ness,highness,ived orders to attend his ,Highness, for his commands upon all
PENN,osborne-e3-h,ness,highness,ye presence of his Royall ,Hignesse," , Yourself and my Lord Ra"
PENN,aungier-e3-p1,ness,highness,is Ma=ties= & His Royall ,Highnesses," persons . AUNGIER-E3-P1,"
PENN,drummond-e3-p1,ness,holiness,e it was possible for his ,Holiness, to give . That the enterp
PENN,drummond-e3-p1,ness,holiness,"MOND-E3-P1,2.4,205.68 His ",Holiness, asked me if it was possib
PENN,drummond-e3-p1,ness,holiness," , and that therefore his ",Holiness, of necessity must see thi
PENN,drummond-e3-p1,ness,holiness,"Majesty , and I hoped his ",Holiness, would approve of what you
PENN,drummond-e3-p1,ness,holiness,ter and the other for his ,Holiness," I demanded audience , DRU"
PENN,drummond-e3-p1,ness,holiness,or pious ends whereof his ,Holiness, might dispose by changing
PENN,drummond-e3-p1,ness,holiness,f all Europe was upon his ,Holiness, to see if he would tamely
PENN,drummond-e3-p1,ness,holiness,nded me was to beg of his ,Holiness, what assistance it was po
PENN,drummond-e3-p1,ness,holiness,"MOND-E3-P1,2.4,203.41 His ",Holiness, repeated all his former c
PENN,drummond-e3-p1,ness,holiness,05.64 I congratulated his ,Holiness, on that Conquest as a chr
PENN,drummond-e3-p1,ness,holiness,",2.4,203.43 I thanked his ",Holiness," for what he had done , DR"
PENN,drummond-e3-p1,ness,holiness,uld quickly determine his ,Holiness, to do something of import
PENN,drummond-e3-p1,ness,holiness,d suitable assistance his ,Holiness, might have had the glory 
PENN,drummond-e3-p1,ness,holiness,or the future I hoped his ,Holiness, would turn his thoughts m
PENN,drummond-e3-p1,ness,holiness,"ews for it , at which his ",Holiness, seemed horribly scandaliz
PENN,drummond-e3-p1,ness,holiness,"e licentiated , which his ",Holiness," perceiving , began to inf"
PENN,drummond-e3-p1,ness,holiness,"-P1,2.4,201.37 I told his ",Holiness, that now your Majesty was
PENN,drummond-e3-p1,ness,holiness,nd this I did to show his ,Holiness, the difference of the spi
PENN,drummond-e3-p1,ness,holiness,mitted to audience of his ,Holiness," , I delivered him your Ma"
PENN,spencer-1680-e3-h,ness,holiness,directions to satisfy his ,Holinesse, concerning the Oath of w
PENN,spencer-1680-e3-h,ness,holiness, Majesty is perswaded his ,Holinesse, will agree to his desire
PENN,spencer-1680-e3-h,ness,holiness,u deliver the same to his ,Holinesse," , and sollicit the exped"
PENN,spencer-1680-e3-h,ness,holiness,een misrepresented to his ,Holinesse, as a person very ambitio
PENN,spencer-1680-e3-h,ness,holiness,write the enclosed to his ,Holinesse, and to the Generall of t
PENN,spencer-1680-e3-h,ness,holiness,res so earnestly from his ,Holinesse," . SPENCER-1680-E3-H,3.4,"
PENN,aungier-e3-p2,ness,kindness,f his great generositye & ,kindnesse, to y=t= noble family des
PENN,charles-1650-e3-p1,ness,kindness,cting any thing from his ,kindenesse," . CHARLES-1650-E3-P1,10,"
PENN,aungier-e3-p2,ness,nimbleness,ith greate dexterity and ,nimbleness," gott into the Chaire , A"
PENN,osborne-e3-h,ness,readiness,ncy a confirmation of my ,readinesse, to pay you all manner of
PENN,memo-e3-p1,ness,strictness,"e lessen his gaine , & a ",strictness, in this point also rende
PENN,aungier-e3-p2,ness,strictness,=th= all y=e= caution & ,stricktnesse, imaginable . AUNGIER-E3
PENN,somers-e3-h,ness,witness," Hunt , there is no other ",witnesse," against him , at present "
PENN,somers-e3-h,ness,witness,s true Cook may be made a ,witnesse, by your Majesties pardon 
PENN,mroper-e1-h,ness,brightness, me the cleare shynynge ,brightenesse," of your soule , the pur"
PENN,gascoigne-1510-e1-p1,ness,business,It is so I am like to have ,busines, for the lordship of Harwo
PENN,morelet2-e1-p1,ness,business, mynde that all the Nunnes ,busines, was wrought and deuised b
PENN,mroper-e1-p1,ness,business,"1,517.47 And in myne other ",busines, concerninge the sely nunn
PENN,rplumpt2-e1-p1,ness,business,pede you in all your great ,besines," . RPLUMPT2-E1-P1,173.25 S"
PENN,rplumpt2-e1-p2,ness,business,you gud speede in all your ,busines," , RPLUMPT2-E1-P2,183.23 a"
PENN,wplumpt-1530-e1-h,ness,business,"r , yong Letham , in such ",buisenes, as he hath in the Court o
PENN,morelet2-e1-p1,ness,cleanness,"fallen in my mynde , the ",clearnesse, of my conscience hath ma
PENN,mroper-e1-p1,ness,faintness,ull well and the naturall ,faintnes," of mine owne hart , yet i"
PENN,morelet2-e1-h,ness,feebleness,"of falling , throwgh the ",feblenesse, of resisting that he beg
PENN,gcromw-e1-p2,ness,forgetfulness,as any slowthfulnes or ,forgottefulness, of my dewtie . Wherfo
PENN,gcromw-e1-p2,ness,genteelness, thankes for their kynd ,gentylnesses, unto me shewyd . GCROMW
PENN,apoole-e1-p2,ness,gentleness, harty thanks for al your ,gentlnes," unto me shewid , and in e"
PENN,morelet2-e1-h,ness,gladness,"re of Croydon , either for ",gladnes," or for drines , or els th"
PENN,mroper-e1-h,ness,gladness,orde to the great rest and ,gladnes, of your hart deuoyd of al
PENN,gpoole-1500-e1-p2,ness,gladness,most joyfull comforth and ,gladness," . GPOOLE-1500-E1-P2,178.2"
PENN,apoole-e1-p2,ness,goodness,and in especially for your ,goodnes, shewid unto John Pool my 
PENN,gcromw-e1-h,ness,goodness, Jhesu preserve you in his ,goodnes," . GCROMW-E1-H,3.1,340.30 "
PENN,morelet2-e1-h,ness,goodness,", for that God of his high ",goodnes, geueth you the grace to c
PENN,morelet2-e1-h,ness,goodness,an trusted I that of their ,goodnes, they woulde not moue me t
PENN,morelet2-e1-h,ness,goodness,deare doughter in his high ,goodnes, I verely conceue of you .
PENN,morelet2-e1-h,ness,goodness,impellit illud whose highe ,goodnes, I most humbly besech to e
PENN,morelet2-e1-p1,ness,goodness, committe all wholy to his ,goodnes," MORELET2-E1-P1,543.87 and"
PENN,morelet2-e1-p1,ness,goodness,ethe $Allmighty God of his ,goodnes," to gyve and shew , as man"
PENN,morelet2-e1-p1,ness,goodness, order therof onely to the ,goodnes," of God , and that so full"
PENN,morelet2-e1-p1,ness,goodness,e neuer suffer of his high ,goodnes," , so gracious a Prince , "
PENN,morelet2-e1-p1,ness,goodness,3.90 and I trust in Goddes ,goodnes, so shall haue grace to co
PENN,mroper-e1-h,ness,goodness,", good father , but of his ",goodnes, he wyll from all trouble 
PENN,mroper-e1-h,ness,goodness,lso a great encrese by the ,goodnes, of our Lorde to the great
PENN,mroper-e1-p1,ness,goodness,", that of the Kynges great ",goodnes," , I was one of the greate"
PENN,mroper-e1-p1,ness,goodness, great labour by his great ,goodnes, discharged . MROPER-E1-P1
PENN,mroper-e1-p2,ness,goodness, haue better hope of their ,goodnes, than to thinke of them so
PENN,rplumpt-e1-p1,ness,goodness,sed God of his inestimable ,goodnes, to sende me some understa
PENN,savill-e1-p1,ness,goodness, thanking you for all your ,goodnes, at all times . SAVILL-E1-
PENN,morelet2-e1-h,ness,goodness,"od , that he shall of his ",goodnesse, so staye me with his hol
PENN,morelet2-e1-p1,ness,goodness,r $I $verely trust in the ,goodnesse," of God , MORELET2-E1-P1,"
PENN,mroper-e1-p2,ness,goodness,her of lyke learninge and ,goodnesse," thinke the contrary , in"
PENN,morelet2-e1-p1,ness,heaviness,might well perceiue by the ,heuines, of my hart appearing well
PENN,morelet2-e1-p1,ness,heaviness,orne yt myght aggreue your ,heuynes," , nor more $griefe $and f"
PENN,gcromw-e1-p1,ness,highness, places wherunto the Kings ,Highnes, hath dyrected the giests 
PENN,manners-e1-p2,ness,highness,eive right well the Kingis ,Highnes, pleasure to be suche that
PENN,morelet2-e1-h,ness,highness,but further exasperate his ,Highnes," , which I wolde in no wis"
PENN,morelet2-e1-h,ness,highness,ion shoulde not offend his ,Highnes," , nor put me in the daung"
PENN,morelet2-e1-h,ness,highness,"towarde me , than giue his ",Highnes, any occasion of further d
PENN,morelet2-e1-h,ness,highness,6.44 For surely the Kynges ,Highnes, wolde now conceiue a grea
PENN,morelet2-e1-h,ness,highness,ich wolde cause the Kynges ,Highnes, to conceiue great suspici
PENN,morelet2-e1-h,ness,highness, noble harte of the Kynges ,Highnes, to the tender fauor of yo
PENN,morelet2-e1-h,ness,highness,at I ferid lest the Kinges ,Highnes, wolde as they saide take 
PENN,morelet2-e1-h,ness,highness,"H,509.66 For surely if his ",Highnes, might inwardlie see my tr
PENN,morelet2-e1-p1,ness,highness,"ince , yet rather than his ",Highnes, shoulde for not disclosin
PENN,morelet2-e1-p1,ness,highness,that he thought the Kynges ,Highnes," wolde beare me , and the "
PENN,morelet2-e1-p1,ness,highness,"herunto , that the $Kyngis ",Hyghnes, was a prynce not of rygou
PENN,morelet2-e1-p1,ness,highness,ye nor content the $Kyngis ,Hyghnes," , but that hys Grace wold"
PENN,morelet2-e1-p1,ness,highness,rlyament ordeyned that hys ,Hyghnes," and hys heyres be , and $"
PENN,morelet2-e1-p1,ness,highness,e be made vnto the $Kyngis ,Hyghnes," , and hys gracyous plesur"
PENN,mroper-e1-p1,ness,highness,ly bounden vnto the Kinges ,Highnes, for his most singular bou
PENN,mroper-e1-p2,ness,highness,"elles , excepte the Kynges ",Highnes, shoulde lyke to commaunde
PENN,nevill-e1-p1,ness,highness,"P1,196.8 and so I trust his ",hynes," , he wil do you . NEVILL-E"
PENN,morelet2-e1-p1,ness,highness,",553.126 and pray for hys ",Hyghnesse, and all hys and all the 
PENN,morelet2-e1-p1,ness,highness,egeaunce vnto the $Kyngis ,Hyghnesse," . MORELET2-E1-P1,553.122"
PENN,morelet2-e1-p1,ness,highness,"concernyng my selfe , hys ",Hyghnesse, wolde be glade to se me 
PENN,morelet2-e1-p1,ness,highness,eclared my mynde vnto hys ,Hyghnesse," , MORELET2-E1-P1,552.112"
PENN,morelet2-e1-p1,ness,highness,trusted that the $Kyngis $,Hyghnesse, $woulde $neuer haue comm
PENN,morelet2-e1-p1,ness,highness, lykewyse as the $Kyngis $,Hyghnesse, wolde be gracyous to the
PENN,gpoole-1510-e1-p2,ness,kindness, you to shew your fatherly ,kindnes, unto my poore wife and me
PENN,manners-e1-p2,ness,kindness,e and others your manyfold ,kindnes, heretofore shewed I rendr
PENN,rplumpt-e1-p1,ness,kindness,"es , besides all motherly ",kindenes," . Wherefore , I desire yo"
PENN,rplumpt-e1-p1,ness,kindness,the shewed to me so muche ,kindenes," , besides all motherly ki"
PENN,dplumpt-e1-h,ness,kindness,shew now by your fatherly ,kyndnesse, that I am your child ; D
PENN,dplumpt-e1-h,ness,kindness, hir so loving and tender ,kyndnesse," shewed unto me , besechi"
PENN,morelet2-e1-h,ness,pensiveness,nye such feare and heauy ,pensifenes, I thanke the mightie mer
PENN,ebeaum-e1-h,ness,sickness,on man be in no ruporte of ,sekenes," , to geyt all the evydens"
PENN,morelet2-e1-p1,ness,sickness,t see I very fewe that in ,sickenes, dye with ease . MORELET2-
PENN,savill-e1-p1,ness,sickness,tter of the trough of your ,sicknes," , and of the time of the "
PENN,savill-e1-p1,ness,sickness,"-E1-P1,250.101 And if your ",sicknes," continue , wheare the com"
PENN,gcromw-e1-p2,ness,slothfulness,"lence , and nott as any ",slowthfulnes, or forgottefulness of m
PENN,morelet2-e1-h,ness,stubbornness,s imputed this to me for ,stubbernes, and obstinacie that I wo
PENN,morelet2-e1-p1,ness,stubbornness," them , that all sturdy ",stubbernesse, whereof obstinacy growe
PENN,gcromw-e1-p1,ness,towardness," , of whose encreace and ",towardenes, be ye assured I ame nott
PENN,gpoole-1500-e1-p2,ness,unkindness,o understand of the great ,unkindnes, that my grandam hath sho
PENN,morelet2-e1-p1,ness,witness,"ring , sometimes by false ",witnesses," , as that good Lorde say"
PENN,roxinden-1620-e2-p1,ness,boldness,that you would excuse our ,bouldnes, in troubleing you in such
PENN,harley-e2-h,ness,business,ll give a good end to your ,biusnes," . HARLEY-E2-H,5.138 It pl"
PENN,harley-e2-h,ness,business,e at all seet forward your ,biusnes," , I pray you deleuer it t"
PENN,harley-e2-h,ness,business,u good sugsess in all your ,biusnes," , and a speady and happy "
PENN,harleyedw-e2-p2,ness,business,"YEDW-E2-P2,12.22 The Scoth ",biusnes, I hope is well composed .
PENN,jbarring-e2-h,ness,business, receaved no newes of our ,bussines," in Swede JBARRING-E2-H,97"
PENN,jbarring-e2-p2,ness,business,"g , unles it fall out our ",bussines, for Swethland goe forward
PENN,joxinden-e2-p2,ness,business,9 But I suppose your great ,busines, in other affaires would n
PENN,knyvett-1620-e2-h,ness,business,"ETT-1620-E2-H,55.21 For my ",busines," , if I had not come vp wh"
PENN,knyvett-1620-e2-h,ness,business,"KNYVETT-1620-E2-H,57.58 My ",busines, with Jones falls out stil
PENN,knyvett-1620-e2-h,ness,business,"2-H,63.225 I thanke god my ",busines, goes on resonably well . 
PENN,knyvett-1620-e2-h,ness,business,e to make an end of all my ,busines," this weeke , and to be wi"
PENN,knyvett-1620-e2-h,ness,business,"KNYVETT-1620-E2-H,56.40 My ",busines, I hope $will $be {TEXT:wi
PENN,knyvett-1620-e2-h,ness,business,o prove a very troublesome ,busines," , if we doe not agree qui"
PENN,knyvett-1620-e2-h,ness,business,lfe very partially in this ,busines," , for which she will goe "
PENN,knyvett-1620-e2-h,ness,business,"2-H,59.115 for ther is one ",busines, which he must doe before 
PENN,knyvett-1620-e2-h,ness,business,"0-E2-H,61.185 and ther the ",busines," was debated , KNYVETT-162"
PENN,knyvett-1620-e2-p1,ness,business,"arte , concerninge my Lawe ",busines," . It was heard this day ,"
PENN,knyvett-1620-e2-p1,ness,business,"YVETT-1620-E2-P1,72.340 My ",busines, $will $be {TEXT:wilbe} we
PENN,knyvett-1620-e2-p1,ness,business,"YVETT-1620-E2-P1,70.279 My ",busines, is to be dispatcht this d
PENN,knyvett-1620-e2-p1,ness,business,doe any thinge but tend my ,busines, since I came . KNYVETT-16
PENN,knyvett-1620-e2-p1,ness,business,"KNYVETT-1620-E2-P1,63.6 My ",busines," goes so slowely on , as I"
PENN,knyvett-1620-e2-p1,ness,business,y to make an end of all my ,busines," . KNYVETT-1620-E2-P1,70.2"
PENN,knyvett-1620-e2-p1,ness,business,ost put a period to all my ,busines, of trouble . KNYVETT-1620
PENN,knyvett-1620-e2-p1,ness,business,"-E2-P1,64.32 So it is , my ",busines, falls out so as I $can $n
PENN,knyvett-1620-e2-p1,ness,business,with that base troublesome ,busines," , KNYVETT-1620-E2-P1,64.3"
PENN,knyvett-1620-e2-p1,ness,business,ollande whoe knewe of this ,busines, before Christmas & would 
PENN,knyvett-1620-e2-p1,ness,business,"VETT-1620-E2-P1,70.256 for ",busines," calls me away , KNYVETT-1"
PENN,knyvett-1620-e2-p1,ness,business,th writt him word howe the ,busines, stands . KNYVETT-1620-E2-
PENN,knyvett-1620-e2-p1,ness,business,4 for Notwithstandinge the ,busines," went against him , yett w"
PENN,knyvett-1620-e2-p1,ness,business,",64.40 I have followed the ",busines, of y=r= wardshippe KNYVET
PENN,knyvett-1620-e2-p1,ness,business,"hee I rest , being full of ",busines," . KNYVETT-1620-E2-P1,64.5"
PENN,knyvett-1620-e2-p1,ness,business,other base miscarriages of ,busines," heer by the Lo: Keeper , "
PENN,knyvett-1620-e2-p1,ness,business,e a day or towe to se this ,busines, quite dispacht . KNYVETT-
PENN,knyvett-1620-e2-p1,ness,business,eat deale of Honor in this ,busines," KNYVETT-1620-E2-P1,69.223"
PENN,knyvett-1620-e2-p1,ness,business,reat deale of good in this ,busines," , KNYVETT-1620-E2-P1,65.9"
PENN,knyvett-1630-e2-p2,ness,business,"YVETT-1630-E2-P2,90.134 My ",busines," $will $be {TEXT:wilbe} , "
PENN,knyvett-1630-e2-p2,ness,business,we past discoursing of any ,busines," . KNYVETT-1630-E2-P2,92.2"
